Collection date;Plot;Location;Individual;Group;Genus;Species;Morphotype;Trait;Value;Unit;OBS
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;weight;0,0226;g;
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;wingLength;6,461;mm;
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;intertegularDistance;1,926;mm;
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;proboscisLength;3,126;mm;
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;prementumLength;1,24;mm;
;OG45;Understory;K-0296;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;MEL-36;glossaLength;1,886;mm;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;weight;0,0033;g;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;wingLength;3,66;mm;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;intertegularDistance;0,921;mm;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;proboscisLength;1,517;mm;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;prementumLength;0,704;mm;
;PR33;Understory;K-0305;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca angustula;MEL-57;glossaLength;0,813;mm;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;weight;0,0012;g;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;wingLength;3,105;mm;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;intertegularDistance;0,981;mm;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;proboscisLength;1,22;mm;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;prementumLength;0,624;mm;
;PR33;Understory;K-0308;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;glossaLength;0,596;mm;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0171;g;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,554;mm;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,48;mm;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,672;mm;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,835;mm;
;PR33;Understory;K-0313;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,837;mm;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0161;g;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,437;mm;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,448;mm;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,63;mm;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,8;mm;
;PR33;Understory;K-0314;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,83;mm;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0165;g;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,377;mm;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,43;mm;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,613;mm;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,816;mm;
;PR33;Understory;K-0315;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,797;mm;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0167;g;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,329;mm;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,405;mm;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,59;mm;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,805;mm;
;PR33;Understory;K-0316;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,785;mm;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0163;g;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,523;mm;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,493;mm;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,631;mm;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,808;mm;
;PR33;Understory;K-0317;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,823;mm;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0174;g;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,281;mm;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,372;mm;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,61;mm;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,8;mm;
;PR33;Understory;K-0318;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,81;mm;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0159;g;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,52;mm;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,369;mm;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,601;mm;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,794;mm;
;PR33;Understory;K-0319;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,807;mm;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0158;g;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,33;mm;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,414;mm;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,583;mm;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,769;mm;
;PR33;Understory;K-0320;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,814;mm;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0168;g;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,418;mm;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,457;mm;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,618;mm;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,813;mm;
;PR33;Understory;K-0321;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,805;mm;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;weight;0,0163;g;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;wingLength;5,425;mm;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;intertegularDistance;1,425;mm;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;proboscisLength;1,624;mm;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;prementumLength;0,796;mm;
;PR33;Understory;K-0322;Apidae: Apinae: Meliponini;Nannotrigona;Nannotrigona tristella;MEL-04;glossaLength;0,828;mm;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;weight;0,0015;g;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;wingLength;2,954;mm;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;intertegularDistance;0,912;mm;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;proboscisLength;1,107;mm;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;prementumLength;0,57;mm;
;PR33;Understory;K-0328;Apidae: Apinae: Meliponini;Dolichotrigona;Dolichotrigona schulthessi;MEL-26;glossaLength;0,537;mm;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0055;g;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,625;mm;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,137;mm;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;1,978;mm;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,814;mm;
;OG46;Understory;K-0358;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,164;mm;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,006;g;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,539;mm;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,164;mm;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,105;mm;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,887;mm;
;OG46;Understory;K-0359;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,218;mm;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0054;g;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,524;mm;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,122;mm;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,042;mm;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,894;mm;
;OG46;Understory;K-0360;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,148;mm;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0053;g;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,544;mm;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,137;mm;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,065;mm;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,89;mm;
;OG46;Understory;K-0361;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,175;mm;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0057;g;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,388;mm;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,149;mm;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,199;mm;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,916;mm;
;OG46;Understory;K-0362;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,283;mm;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0057;g;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,588;mm;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,155;mm;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,199;mm;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,932;mm;
;OG46;Understory;K-0363;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,267;mm;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0059;g;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,631;mm;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,134;mm;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,259;mm;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,966;mm;
;OG46;Understory;K-0364;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,293;mm;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,005;g;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,56;mm;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,123;mm;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;1,982;mm;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,861;mm;
;OG46;Understory;K-0365;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,121;mm;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0054;g;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,406;mm;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,118;mm;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,011;mm;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,855;mm;
;OG46;Understory;K-0366;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,156;mm;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;weight;0,0057;g;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;wingLength;4,747;mm;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;intertegularDistance;1,176;mm;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;proboscisLength;2,115;mm;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;prementumLength;0,916;mm;
;OG46;Understory;K-0367;Apidae: Apinae: Meliponini;Nogueirapis;Nogueirapis mirandula;MEL-34;glossaLength;1,199;mm;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0048;g;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,973;mm;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,212;mm;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,648;mm;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,689;mm;
;OG46;Understory;K-0378;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;0,959;mm;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,004;g;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,921;mm;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,137;mm;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,688;mm;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,691;mm;
;OG46;Understory;K-0379;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;0,997;mm;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0047;g;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,974;mm;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,195;mm;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,839;mm;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,711;mm;
;OG46;Understory;K-0380;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;1,128;mm;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0042;g;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,876;mm;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,184;mm;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,907;mm;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,731;mm;
;OG46;Understory;K-0381;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;1,176;mm;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0041;g;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,953;mm;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,222;mm;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,698;mm;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,732;mm;
;OG46;Understory;K-0382;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;0,966;mm;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0043;g;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,797;mm;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,201;mm;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,632;mm;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,692;mm;
;OG46;Understory;K-0383;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;0,94;mm;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0039;g;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,496;mm;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,172;mm;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,557;mm;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;prementumLength;0,653;mm;
;OG46;Understory;K-0384;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;glossaLength;0,904;mm;
;OG46;Understory;K-0385;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;weight;0,0033;g;
;OG46;Understory;K-0385;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;wingLength;3,875;mm;
;OG46;Understory;K-0385;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;intertegularDistance;1,217;mm;
;OG46;Understory;K-0385;Apidae: Apinae: Meliponini;Plebeia;Plebeia sp2;MEL-17;proboscisLength;1,646;mm;
